sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,cell_type,genome_build,biosample,sra
bm1077-clp-frozen-160106-2,other,Homo sapiens,PAIRED,SRA,SRR5355389,SRX2651614,BM1077-CLP-Frozen-160106-2,GSM2542322,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542322,NONE,"GSE96769, GSE96772",0,SRX2651614,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615475,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651614
bm1077-clp-frozen-160106-3,other,Homo sapiens,PAIRED,SRA,SRR5355390,SRX2651615,BM1077-CLP-Frozen-160106-3,GSM2542323,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542323,NONE,"GSE96769, GSE96772",0,SRX2651615,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615569,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651615
bm1077-clp-frozen-160106-4,other,Homo sapiens,PAIRED,SRA,SRR5355391,SRX2651616,BM1077-CLP-Frozen-160106-4,GSM2542324,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542324,NONE,"GSE96769, GSE96772",0,SRX2651616,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615568,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651616
bm1077-clp-frozen-160106-5,other,Homo sapiens,PAIRED,SRA,SRR5355392,SRX2651617,BM1077-CLP-Frozen-160106-5,GSM2542325,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542325,NONE,"GSE96769, GSE96772",0,SRX2651617,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615567,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651617
bm1077-clp-frozen-160106-6,other,Homo sapiens,PAIRED,SRA,SRR5355393,SRX2651618,BM1077-CLP-Frozen-160106-6,GSM2542326,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542326,NONE,"GSE96769, GSE96772",0,SRX2651618,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615566,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651618
bm1077-clp-frozen-160106-7,other,Homo sapiens,PAIRED,SRA,SRR5355394,SRX2651619,BM1077-CLP-Frozen-160106-7,GSM2542327,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542327,NONE,"GSE96769, GSE96772",0,SRX2651619,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615565,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651619
bm1077-clp-frozen-160106-8,other,Homo sapiens,PAIRED,SRA,SRR5355395,SRX2651620,BM1077-CLP-Frozen-160106-8,GSM2542328,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542328,NONE,"GSE96769, GSE96772",0,SRX2651620,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615474,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651620
bm1077-clp-frozen-160106-9,other,Homo sapiens,PAIRED,SRA,SRR5355396,SRX2651621,BM1077-CLP-Frozen-160106-9,GSM2542329,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542329,NONE,"GSE96769, GSE96772",0,SRX2651621,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615719,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651621
bm1077-clp-frozen-160106-10,other,Homo sapiens,PAIRED,SRA,SRR5355397,SRX2651622,BM1077-CLP-Frozen-160106-10,GSM2542330,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542330,NONE,"GSE96769, GSE96772",0,SRX2651622,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615564,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651622
bm1077-clp-frozen-160106-11,other,Homo sapiens,PAIRED,SRA,SRR5355398,SRX2651623,BM1077-CLP-Frozen-160106-11,GSM2542331,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542331,NONE,"GSE96769, GSE96772",0,SRX2651623,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615563,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651623
bm1077-clp-frozen-160106-12,other,Homo sapiens,PAIRED,SRA,SRR5355399,SRX2651624,BM1077-CLP-Frozen-160106-12,GSM2542332,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542332,NONE,"GSE96769, GSE96772",0,SRX2651624,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615562,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651624
bm1077-clp-frozen-160106-13,other,Homo sapiens,PAIRED,SRA,SRR5355400,SRX2651625,BM1077-CLP-Frozen-160106-13,GSM2542333,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542333,NONE,"GSE96769, GSE96772",0,SRX2651625,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615561,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651625
bm1077-clp-frozen-160106-14,other,Homo sapiens,PAIRED,SRA,SRR5355401,SRX2651626,BM1077-CLP-Frozen-160106-14,GSM2542334,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542334,NONE,"GSE96769, GSE96772",0,SRX2651626,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615560,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651626
bm1077-clp-frozen-160106-15,other,Homo sapiens,PAIRED,SRA,SRR5355402,SRX2651627,BM1077-CLP-Frozen-160106-15,GSM2542335,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542335,NONE,"GSE96769, GSE96772",0,SRX2651627,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615559,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651627
bm1077-clp-frozen-160106-16,other,Homo sapiens,PAIRED,SRA,SRR5355403,SRX2651628,BM1077-CLP-Frozen-160106-16,GSM2542336,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542336,NONE,"GSE96769, GSE96772",0,SRX2651628,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615558,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651628
bm1077-clp-frozen-160106-17,other,Homo sapiens,PAIRED,SRA,SRR5355404,SRX2651629,BM1077-CLP-Frozen-160106-17,GSM2542337,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542337,NONE,"GSE96769, GSE96772",0,SRX2651629,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615557,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651629
bm1077-clp-frozen-160106-18,other,Homo sapiens,PAIRED,SRA,SRR5355405,SRX2651630,BM1077-CLP-Frozen-160106-18,GSM2542338,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542338,NONE,"GSE96769, GSE96772",0,SRX2651630,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615556,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651630
bm1077-clp-frozen-160106-19,other,Homo sapiens,PAIRED,SRA,SRR5355406,SRX2651631,BM1077-CLP-Frozen-160106-19,GSM2542339,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542339,NONE,"GSE96769, GSE96772",0,SRX2651631,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615555,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651631
bm1077-clp-frozen-160106-20,other,Homo sapiens,PAIRED,SRA,SRR5355407,SRX2651632,BM1077-CLP-Frozen-160106-20,GSM2542340,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542340,NONE,"GSE96769, GSE96772",0,SRX2651632,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615554,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651632
bm1077-clp-frozen-160106-21,other,Homo sapiens,PAIRED,SRA,SRR5355408,SRX2651633,BM1077-CLP-Frozen-160106-21,GSM2542341,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542341,NONE,"GSE96769, GSE96772",0,SRX2651633,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615553,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651633
bm1077-clp-frozen-160106-22,other,Homo sapiens,PAIRED,SRA,SRR5355409,SRX2651634,BM1077-CLP-Frozen-160106-22,GSM2542342,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542342,NONE,"GSE96769, GSE96772",0,SRX2651634,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615552,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651634
bm1077-clp-frozen-160106-23,other,Homo sapiens,PAIRED,SRA,SRR5355410,SRX2651635,BM1077-CLP-Frozen-160106-23,GSM2542343,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542343,NONE,"GSE96769, GSE96772",0,SRX2651635,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615551,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651635
bm1077-clp-frozen-160106-24,other,Homo sapiens,PAIRED,SRA,SRR5355411,SRX2651636,BM1077-CLP-Frozen-160106-24,GSM2542344,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542344,NONE,"GSE96769, GSE96772",0,SRX2651636,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615550,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651636
bm1077-clp-frozen-160106-25,other,Homo sapiens,PAIRED,SRA,SRR5355412,SRX2651637,BM1077-CLP-Frozen-160106-25,GSM2542345,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542345,NONE,"GSE96769, GSE96772",0,SRX2651637,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615549,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651637
bm1077-clp-frozen-160106-26,other,Homo sapiens,PAIRED,SRA,SRR5355413,SRX2651638,BM1077-CLP-Frozen-160106-26,GSM2542346,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542346,NONE,"GSE96769, GSE96772",0,SRX2651638,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615548,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651638
bm1077-clp-frozen-160106-27,other,Homo sapiens,PAIRED,SRA,SRR5355414,SRX2651639,BM1077-CLP-Frozen-160106-27,GSM2542347,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542347,NONE,"GSE96769, GSE96772",0,SRX2651639,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615547,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651639
bm1077-clp-frozen-160106-28,other,Homo sapiens,PAIRED,SRA,SRR5355415,SRX2651640,BM1077-CLP-Frozen-160106-28,GSM2542348,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542348,NONE,"GSE96769, GSE96772",0,SRX2651640,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615546,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651640
bm1077-clp-frozen-160106-29,other,Homo sapiens,PAIRED,SRA,SRR5355416,SRX2651641,BM1077-CLP-Frozen-160106-29,GSM2542349,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542349,NONE,"GSE96769, GSE96772",0,SRX2651641,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615545,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651641
bm1077-clp-frozen-160106-30,other,Homo sapiens,PAIRED,SRA,SRR5355417,SRX2651642,BM1077-CLP-Frozen-160106-30,GSM2542350,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542350,NONE,"GSE96769, GSE96772",0,SRX2651642,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615544,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651642
bm1077-clp-frozen-160106-31,other,Homo sapiens,PAIRED,SRA,SRR5355418,SRX2651643,BM1077-CLP-Frozen-160106-31,GSM2542351,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542351,NONE,"GSE96769, GSE96772",0,SRX2651643,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615543,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651643
bm1077-clp-frozen-160106-32,other,Homo sapiens,PAIRED,SRA,SRR5355419,SRX2651644,BM1077-CLP-Frozen-160106-32,GSM2542352,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542352,NONE,"GSE96769, GSE96772",0,SRX2651644,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615542,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651644
bm1077-clp-frozen-160106-33,other,Homo sapiens,PAIRED,SRA,SRR5355420,SRX2651645,BM1077-CLP-Frozen-160106-33,GSM2542353,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542353,NONE,"GSE96769, GSE96772",0,SRX2651645,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615541,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651645
bm1077-clp-frozen-160106-34,other,Homo sapiens,PAIRED,SRA,SRR5355421,SRX2651646,BM1077-CLP-Frozen-160106-34,GSM2542354,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542354,NONE,"GSE96769, GSE96772",0,SRX2651646,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615540,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651646
bm1077-clp-frozen-160106-35,other,Homo sapiens,PAIRED,SRA,SRR5355422,SRX2651647,BM1077-CLP-Frozen-160106-35,GSM2542355,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542355,NONE,"GSE96769, GSE96772",0,SRX2651647,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615169,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651647
bm1077-clp-frozen-160106-36,other,Homo sapiens,PAIRED,SRA,SRR5355423,SRX2651648,BM1077-CLP-Frozen-160106-36,GSM2542356,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542356,NONE,"GSE96769, GSE96772",0,SRX2651648,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615168,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651648
bm1077-clp-frozen-160106-37,other,Homo sapiens,PAIRED,SRA,SRR5355424,SRX2651649,BM1077-CLP-Frozen-160106-37,GSM2542357,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542357,NONE,"GSE96769, GSE96772",0,SRX2651649,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615167,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651649
bm1077-clp-frozen-160106-38,other,Homo sapiens,PAIRED,SRA,SRR5355425,SRX2651650,BM1077-CLP-Frozen-160106-38,GSM2542358,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542358,NONE,"GSE96769, GSE96772",0,SRX2651650,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615166,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651650
bm1077-clp-frozen-160106-39,other,Homo sapiens,PAIRED,SRA,SRR5355426,SRX2651651,BM1077-CLP-Frozen-160106-39,GSM2542359,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542359,NONE,"GSE96769, GSE96772",0,SRX2651651,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615165,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651651
bm1077-clp-frozen-160106-40,other,Homo sapiens,PAIRED,SRA,SRR5355427,SRX2651652,BM1077-CLP-Frozen-160106-40,GSM2542360,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2542360,NONE,"GSE96769, GSE96772",0,SRX2651652,CD34+ Bone Marrow,CLP,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06615164,https://www.ncbi.nlm.nih.gov/sra?term=SRX2651652
