sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_description,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,chip_antibody,chip_antibody_vendor,chip_antibody_cat_,chip_antibody_lot_batch_,genome_build,biosample,sra
k4me2_df_2208_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856408,SRX8406429,K4me2_DF_2208_T,GSM4570059,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,K4me2_2208_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570059,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570059/suppl/GSM4570059_K4me2_DF_2208_T.bw,GSE130408,0,SRX8406429,localized prostate tissue,K4me2,Millipore,07-030,2477948,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032638,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406429
k4me2_df_2228_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856409,SRX8406430,K4me2_DF_2228_T,GSM4570060,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,K4me2_2228_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570060,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570060/suppl/GSM4570060_K4me2_DF_2228_T.bw,GSE130408,0,SRX8406430,localized prostate tissue,K4me2,Millipore,07-030,2477948,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032637,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406430
k4me2_df_2342_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856410,SRX8406431,K4me2_DF_2342_T,GSM4570061,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,K4me2_2342_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570061,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570061/suppl/GSM4570061_K4me2_DF_2342_T.bw,GSE130408,0,SRX8406431,localized prostate tissue,K4me2,Millipore,07-030,2477948,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032636,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406431
k4me2_df_2078_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856411,SRX8406432,K4me2_DF_2078_T,GSM4570062,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,K4me2_2078_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570062,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570062/suppl/GSM4570062_K4me2_DF_2078_T.bw,GSE130408,0,SRX8406432,localized prostate tissue,K4me2,Millipore,07-030,2477948,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032635,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406432
h3k4me3_df_1820_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856412,SRX8406433,H3K4me3_DF_1820_N,GSM4570063,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_1820_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570063,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570063/suppl/GSM4570063_H3K4me3_DF_1820_N.bw,GSE130408,0,SRX8406433,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032634,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406433
h3k4me3_df_2319_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856413,SRX8406434,H3K4me3_DF_2319_N,GSM4570064,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_2319_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570064,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570064/suppl/GSM4570064_H3K4me3_DF_2319_N.bw,GSE130408,0,SRX8406434,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032598,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406434
h3k4me3_df_2208_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856414,SRX8406435,H3K4me3_DF_2208_N,GSM4570065,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_2208_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570065,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570065/suppl/GSM4570065_H3K4me3_DF_2208_N.bw,GSE130408,0,SRX8406435,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032597,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406435
h3k4me3_df_1880_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856415,SRX8406436,H3K4me3_DF_1880_T,GSM4570066,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_1880_T_A,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570066,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570066/suppl/GSM4570066_H3K4me3_DF_1880_T.bw,GSE130408,0,SRX8406436,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032596,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406436
h3k4me3_df_2319_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856416,SRX8406437,H3K4me3_DF_2319_T,GSM4570067,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_2319_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570067,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570067/suppl/GSM4570067_H3K4me3_DF_2319_T.bw,GSE130408,0,SRX8406437,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032595,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406437
h3k4me3_df_2342_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856417,SRX8406438,H3K4me3_DF_2342_T,GSM4570068,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_2342_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570068,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570068/suppl/GSM4570068_H3K4me3_DF_2342_T.bw,GSE130408,0,SRX8406438,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032594,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406438
h3k4me3_df_2208_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856418,SRX8406439,H3K4me3_DF_2208_T,GSM4570069,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_2208_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570069,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570069/suppl/GSM4570069_H3K4me3_DF_2208_T.bw,GSE130408,0,SRX8406439,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032593,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406439
h3k4me3_df_2228_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856419,SRX8406440,H3K4me3_DF_2228_T,GSM4570070,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_2228_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570070,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570070/suppl/GSM4570070_H3K4me3_DF_2228_T.bw,GSE130408,0,SRX8406440,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032592,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406440
h3k4me3_df_1734_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856420,SRX8406441,H3K4me3_DF_1734_T,GSM4570071,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_1734_T_B,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570071,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570071/suppl/GSM4570071_H3K4me3_DF_1734_T.bw,GSE130408,0,SRX8406441,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032591,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406441
h3k4me3_df_1820_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856421,SRX8406442,H3K4me3_DF_1820_T,GSM4570072,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K4me3_1820_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570072,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570072/suppl/GSM4570072_H3K4me3_DF_1820_T.bw,GSE130408,0,SRX8406442,localized prostate tissue,H3K4me3,diagenode,C15200152,001-13,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032590,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406442
h3k27me3_df_anon_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856422,SRX8406443,H3K27me3_DF_Anon_N,GSM4570073,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_Anon_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570073,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570073/suppl/GSM4570073_H3K27me3_DF_Anon_N.bw,GSE130408,0,SRX8406443,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032589,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406443
h3k27me3_df_2319_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856423,SRX8406444,H3K27me3_DF_2319_N,GSM4570074,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_2319_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570074,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570074/suppl/GSM4570074_H3K27me3_DF_2319_N.bw,GSE130408,0,SRX8406444,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032588,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406444
h3k27me3_df_2208_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856424,SRX8406461,H3K27me3_DF_2208_N,GSM4570075,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_2208_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570075,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570075/suppl/GSM4570075_H3K27me3_DF_2208_N.bw,GSE130408,0,SRX8406461,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032587,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406461
h3k27me3_df_2228_n,ChIP,Homo sapiens,SINGLE,SRA,SRR11856425,SRX8406462,H3K27me3_DF_2228_N,GSM4570076,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,DF_H3K27me3_2228N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570076,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570076/suppl/GSM4570076_H3K27me3_DF_2228_N.bw,GSE130408,0,SRX8406462,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032586,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406462
h3k27me3_df_1944_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856426,SRX8406463,H3K27me3_DF_1944_T,GSM4570077,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_1944_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570077,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570077/suppl/GSM4570077_H3K27me3_DF_1944_T.bw,GSE130408,0,SRX8406463,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032585,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406463
h3k27me3_df_1726_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856427,SRX8406464,H3K27me3_DF_1726_T,GSM4570078,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_1726_T_A,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570078,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570078/suppl/GSM4570078_H3K27me3_DF_1726_T.bw,GSE130408,0,SRX8406464,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032621,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406464
h3k27me3_df_1752_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856428,SRX8406465,H3K27me3_DF_1752_T,GSM4570079,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_1752_T_A,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570079,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570079/suppl/GSM4570079_H3K27me3_DF_1752_T.bw,GSE130408,0,SRX8406465,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032620,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406465
h3k27me3_df_2319_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856429,SRX8406466,H3K27me3_DF_2319_T,GSM4570080,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_2319_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570080,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570080/suppl/GSM4570080_H3K27me3_DF_2319_T.bw,GSE130408,0,SRX8406466,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032619,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406466
h3k27me3_df_2208_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856430,SRX8406467,H3K27me3_DF_2208_T,GSM4570081,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_2208_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570081,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570081/suppl/GSM4570081_H3K27me3_DF_2208_T.bw,GSE130408,0,SRX8406467,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032613,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406467
h3k27me3_df_2228_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856431,SRX8406468,H3K27me3_DF_2228_T,GSM4570082,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,DF_H3K27me3_2228T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570082,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570082/suppl/GSM4570082_H3K27me3_DF_2228_T.bw,GSE130408,0,SRX8406468,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032612,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406468
h3k27me3_df_1820_t,ChIP,Homo sapiens,SINGLE,SRA,SRR11856432,SRX8406469,H3K27me3_DF_1820_T,GSM4570083,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,H3K27me3_1820_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570083,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570083/suppl/GSM4570083_H3K27me3_DF_1820_T.bw,GSE130408,0,SRX8406469,localized prostate tissue,H3K27me3,Cell Signaling Technology,9733S,08,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032611,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406469
atac_df_2114_n,ChIP,Homo sapiens,PAIRED,SRA,SRR11856433,SRX8406470,ATAC_DF_2114_N,GSM4570084,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,ATAC_2114-8_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570084,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570084/suppl/GSM4570084_ATAC_DF_2114_N.bw,GSE130408,0,SRX8406470,localized prostate tissue,ATAC,NA,NA,NA,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032618,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406470
atac_df_2137_n,ChIP,Homo sapiens,PAIRED,SRA,SRR11856434,SRX8406471,ATAC_DF_2137_N,GSM4570085,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,ATAC_2137-4_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570085,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570085/suppl/GSM4570085_ATAC_DF_2137_N.bw,GSE130408,0,SRX8406471,localized prostate tissue,ATAC,NA,NA,NA,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032617,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406471
atac_df_2484_n,ChIP,Homo sapiens,PAIRED,SRA,SRR11856435,SRX8406472,ATAC_DF_2484_N,GSM4570086,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,ATAC_2484-7_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570086,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570086/suppl/GSM4570086_ATAC_DF_2484_N.bw,GSE130408,0,SRX8406472,localized prostate tissue,ATAC,NA,NA,NA,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032616,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406472
atac_df_2485_n,ChIP,Homo sapiens,PAIRED,SRA,SRR11856436,SRX8406473,ATAC_DF_2485_N,GSM4570087,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,ATAC_2485-1_N,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570087,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570087/suppl/GSM4570087_ATAC_DF_2485_N.bw,GSE130408,0,SRX8406473,localized prostate tissue,ATAC,NA,NA,NA,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032615,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406473
atac_df_2114_t,ChIP,Homo sapiens,PAIRED,SRA,SRR11856437,SRX8406474,ATAC_DF_2114_T,GSM4570088,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,ATAC_2114-8_T,GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSM4570088,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4570nnn/GSM4570088/suppl/GSM4570088_ATAC_DF_2114_T.bw,GSE130408,0,SRX8406474,localized prostate tissue,ATAC,NA,NA,NA,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032614,https://www.ncbi.nlm.nih.gov/sra?term=SRX8406474
